time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
75.4,2,11,3,10897.1,5190,6,34,0.64
75.4,3,7,1,11721.9,5812.08,6.83333,34,0.64
75.9,1,12,5,9433.76,8312.48,5.90909,34,0.64
75.9,2,11,3,10984.6,5294.72,6,34,0.64
75.9,3,7,1,11703.5,5965.52,6.83333,34,0.64
76.4,1,12,5,9425.92,8183.6,6,34,0.64
76.4,2,11,3,10849,5188.08,6,34,0.64
76.4,3,7,1,11990.6,6184,6.83333,34,0.64
76.9,1,12,5,9294,8268.32,6,34,0.64
76.9,2,11,3,11031.5,5009.44,6,34,0.64
76.9,3,7,1,11906.2,6286.72,7,34,0.64
77.4,1,12,5,9311.68,8496.96,6,34,0.64
77.4,2,11,2,11063.9,5022.56,6,34,0.64
77.4,3,7,1,12099.5,6235.36,7,34,0.64
77.9,1,12,5,9763.76,8409.92,6.27273,34,0.64
77.9,2,11,2,11117,5766.32,5.5,33,0.64
77.9,3,7,1,12100.3,5943.28,7,34,0.64
78.4,1,12,5,9790,8357.6,5.72727,34,0.64
78.4,2,11,3,11572.4,4769.36,5.875,34,0.64
78.4,3,7,1,12137.3,6130.08,7,34,0.64
78.9,1,12,6,10459,8350.56,6.27273,34,0.64
78.9,2,11,3,10641.4,4978.56,5.625,33,0.64
78.9,3,7,1,12055.5,6070.88,7,34,0.64
