time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
99.9,2735,2,2705,0.378242,-9.61051,0.0685203,9.60536,9.55658,9.55499,0.699192,0.749337,7.13797,4.03523,6.96003,8.08037
100.4,2740,0,2710,0.819631,-9.60396,0.0673012,9.71129,9.531,9.4979,0.584133,0.732834,7.2403,3.93584,6.90847,6.74944
100.4,2740,1,2710,0.294895,-9.77181,0.0640659,9.62536,9.76703,9.70085,-0.521362,0.60051,6.62817,3.95039,6.45074,6.99857
100.4,2740,2,2710,0.410352,-9.66004,0.0684728,9.67973,9.63077,9.63203,0.602001,0.732108,6.89319,4.17372,6.95696,8.07741
100.9,2745,0,2715,0.624779,-9.67358,0.0672385,9.66107,9.66683,9.67841,0.420515,0.712686,6.63726,3.78953,6.90595,6.75582
100.9,2745,1,2715,0.284937,-9.54431,0.0639819,9.59967,9.53555,9.55226,-0.45659,0.616308,6.35374,3.93553,6.45713,6.99461
100.9,2745,2,2715,0.445845,-9.63175,0.0684243,9.6358,9.63413,9.6535,0.88183,0.768941,7.0166,4.41884,6.95226,8.05991
101.4,2750,0,2720,0.615235,-9.74718,0.0671727,9.69334,9.74096,9.77338,0.464374,0.716073,7.07662,3.98351,6.90963,6.77836
101.4,2750,1,2720,0.320009,-9.64869,0.0638971,9.55528,9.56129,9.60921,-0.42039,0.623538,6.65839,3.94917,6.46061,7.01342
101.4,2750,2,2720,0.697241,-9.57482,0.0683707,9.50472,9.52299,9.52625,0.639729,0.713311,6.62973,4.1372,6.94938,8.04076
101.9,2755,0,2725,0.43478,-9.64621,0.0671056,9.59116,9.4333,9.48166,0.39024,0.710881,6.9111,3.68254,6.91171,6.76354
101.9,2755,1,2725,0.306022,-9.78638,0.0638123,9.66531,9.73877,9.70785,-0.174167,0.629696,6.40093,3.86414,6.4641,7.00711
101.9,2755,2,2725,0.380396,-9.87384,0.0683222,9.6559,9.75882,9.69733,0.508292,0.720015,7.38729,4.15844,6.95162,8.00058
102.4,2760,0,2730,0.664593,-9.70091,0.0670402,9.42536,9.67826,9.65078,0.454502,0.700063,6.90877,3.89595,6.90665,6.75218
102.4,2760,1,2730,0.444052,-9.66733,0.0637266,9.51816,9.65617,9.66939,-0.72235,0.556559,6.31052,3.96158,6.46346,7.00781
102.4,2760,2,2730,0.603335,-9.67207,0.0682748,9.58552,9.68196,9.69401,0.132765,0.689608,6.84111,4.2503,6.94692,7.99367
102.9,2765,0,2735,0.351862,-9.72493,0.0669769,9.69688,9.73605,9.74014,0.491142,0.706321,6.74752,3.75997,6.90532,6.72581
102.9,2765,1,2735,0.429729,-9.87351,0.0636399,9.76568,9.84534,9.87919,-0.348251,0.644571,6.56259,3.99291,6.46573,7.01037
102.9,2765,2,2735,0.533725,-9.95095,0.068225,9.84787,9.92568,9.945,0.453641,0.722203,7.19731,4.50305,6.94741,7.98728
103.4,2770,0,2740,0.8128,-9.69548,0.0669131,9.65096,9.67851,9.62156,0.417919,0.741311,6.82152,3.97637,6.89859,6.71824
103.4,2770,1,2740,0.327197,-9.7076,0.0635551,9.82101,9.70519,9.67787,-0.42271,0.623728,6.59311,4.17458,6.47635,7.01276
103.4,2770,2,2740,0.729127,-10.0405,0.0681709,9.93705,9.9599,9.941,0.908373,0.771394,7.06704,4.38959,6.94993,7.97859
103.9,2775,0,2745,0.309532,-9.80142,0.0668482,9.63977,9.73176,9.72297,0.535861,0.713799,6.78201,4.15668,6.89535,6.71643
103.9,2775,1,2745,0.201215,-9.85176,0.0634725,9.72776,9.73173,9.74354,-0.193996,0.641944,6.29542,4.00976,6.47338,6.99305
103.9,2775,2,2745,0.232799,-10.0187,0.0681199,9.93024,9.92722,9.93475,0.880585,0.769478,6.96764,4.47693,6.95688,7.99623
