time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
42.1,2,0.88789,0.614606,-4.5,34.4584,14384.1,0.0740279
42.1,3,0.76894,0.444269,-4,33.7771,15470.6,0.0754375
42.6,1,-0.109975,0.398324,0.5,33.5933,17212.9,0.0749159
42.6,2,0.873156,0.277435,-4.5,33.1097,12845.9,0.073924
42.6,3,0.986982,0.746204,-5,34.9848,17173.8,0.0753645
43.1,1,-0.0338643,-0.190794,-0,31.2368,17741.5,0.0748285
43.1,2,-0.389469,0.0235507,2,32.0942,15340.4,0.0738214
43.1,3,0.935704,0.988374,-4.5,35.9535,16282.6,0.0752947
43.6,1,0.876865,0.817384,-4.5,35.2695,13731.6,0.0747399
43.6,2,0.802144,0.911919,-4,35.6477,16515.7,0.0737196
43.6,3,0.881914,0.708036,-4.5,34.8321,17885.6,0.0752288
44.1,1,0.435243,0.919458,-2,35.6778,14833.6,0.0746518
44.1,2,-0.868176,0.308685,4.5,33.2347,14951.6,0.0736158
44.1,3,0.996587,0.203895,-5,32.8156,14808.6,0.0751612
44.6,1,0.684091,0.926019,-3.5,35.7041,15379.2,0.0745626
44.6,2,0.879302,0.111468,-4.5,32.4459,11675.1,0.0735091
44.6,3,0.849211,0.431046,-4,33.7242,16298.6,0.0750965
45.1,1,0.865949,0.658098,-4.5,34.6324,17030.7,0.0744706
45.1,2,-0.0117167,0.905346,-0,35.6214,12172.8,0.0734015
45.1,3,0.847192,0.421378,-4,33.6855,15377.7,0.0750345
45.6,1,0.860273,0.868704,-4.5,35.4748,15265.2,0.0743822
45.6,2,0.611076,0.915627,-3,35.6625,14246.2,0.0732947
45.6,3,-0.110735,0.811599,0.5,35.2464,15952.3,0.0749683
46.1,1,0.818559,0.80719,-4,35.2288,14292.6,0.0742984
46.1,2,-0.434878,0.563246,2,34.253,11892.2,0.0731884
46.1,3,0.731569,0.961848,-3.5,35.8474,16546.1,0.0749018
46.6,1,0.674869,0.846044,-3.5,35.3842,14747.2,0.0742177
46.6,2,0.654368,0.726766,-3.5,34.9071,14450.3,0.073082
46.6,3,0.553199,-0.370922,-3,30.5163,15493.1,0.0748308
47.1,1,0.84413,0.962842,-4,35.8514,14516.5,0.0741384
47.1,2,0.9756,0.593626,-5,34.3745,15758.2,0.0729763
47.1,3,-0.334948,0.66927,1.5,34.6771,14410.2,0.0747616
