time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
63.3,1,11,4,5648.8,4201.28,4.44444,34,0.64
63.3,2,10,1,6348,5558,5.125,34,0.64
63.3,3,9,6,8634.56,3262.48,4.07692,34,0.64
63.8,1,11,4,5628.48,4849.04,4.33333,34,0.64
63.8,2,10,1,6347.84,4888.8,5.125,34,0.64
63.8,3,9,6,8634.24,3344.56,4.07692,34,0.64
64.3,1,9,2,5376.32,3846.96,5.57143,34,0.64
64.3,2,9,0,6347.84,3879.68,5.85714,34,0.64
64.3,3,12,1,8479.36,3605.04,6.625,34,0.64
64.8,1,9,2,5353.28,4025.84,5.57143,34,0.64
64.8,2,9,0,5946.56,4602.16,5.85714,34,0.64
64.8,3,12,1,8470.24,3574.48,6.625,34,0.64
65.3,1,9,2,4953.68,3886,5.42857,34,0.64
65.3,2,9,0,5423.6,3304.48,5.85714,34,0.64
65.3,3,12,1,7418.4,2712.24,6.625,34,0.64
65.8,1,9,1,5009.84,5192.32,5.42857,34,0.64
65.8,2,9,0,5566.64,5399.12,6,34,0.64
65.8,3,12,1,6455.12,3151.76,6.625,34,0.64
66.3,1,8,1,5895.36,4397.36,5.57143,34,0.64
66.3,2,9,0,5583.68,3908.72,6,34,0.64
66.3,3,13,2,6051.68,2597.36,6.33333,34,0.64
66.8,1,8,5,6222.56,3814.56,3.54545,34,0.64
66.8,2,9,3,5588.16,3877.92,4.2,34,0.64
66.8,3,13,2,5870.24,4114.48,6.33333,34,0.64
67.3,1,8,5,6517.76,4896.24,3.54545,34,0.64
67.3,2,9,3,5834.08,5298.16,4.2,34,0.64
67.3,3,13,2,5725.76,3345.52,6.33333,34,0.64
67.8,1,8,5,6624.96,4023.12,3.54545,34,0.64
67.8,2,9,3,6476.48,4537.76,4.2,34,0.64
67.8,3,13,2,6542.08,2991.04,6.33333,34,0.64
68.3,1,8,5,6670.56,5232.88,3.54545,34,0.64
68.3,2,9,3,6701.76,2716.48,4.3,34,0.64
68.3,3,13,1,7230.8,2878,6.44444,34,0.64
68.8,1,8,5,6834.24,4805.28,3.54545,34,0.64
68.8,2,9,3,6656.16,3221.84,4.3,34,0.64
68.8,3,13,1,7056.08,2381.52,6.44444,34,0.64
69.3,1,8,5,6894.56,5055.36,3.54545,34,0.64
69.3,2,9,3,6701.76,2204.16,4.4,34,0.64
69.3,3,13,1,7087.68,4841.28,6.44444,34,0.64
69.8,1,8,5,6834.24,2358.16,3.54545,34,0.64
69.8,2,9,2,6756.8,2960.08,4.88889,34,0.64
69.8,3,13,2,7087.84,2648.08,6.3,34,0.64
70.3,1,11,1,6866.4,6415.84,5.71429,34,0.64
70.3,2,9,0,7152.88,1895.6,6.28571,34,0.64
70.3,3,10,2,7040,3453.04,6.2,34,0.64
70.8,1,11,2,6646.24,7069.28,5.71429,34,0.64
70.8,2,9,0,6999.28,4154.4,6.28571,34,0.64
70.8,3,10,2,7144.56,4255.6,6.3,34,0.64
71.3,1,11,2,5828.24,6055.6,5.71429,34,0.64
71.3,2,9,0,6134.08,3915.44,6.28571,34,0.64
71.3,3,10,2,7361.44,3952.56,6.3,34,0.64
71.8,1,11,2,5132.32,5289.84,5.71429,34,0.64
71.8,2,9,0,6240.72,4108.4,6.28571,34,0.64
71.8,3,10,2,7730.24,4445.52,6.3,34,0.64
72.3,1,11,2,4861.44,5982.56,5.71429,34,0.64
72.3,2,9,0,6285.04,4094.32,6.28571,34,0.64
72.3,3,10,2,8021.76,3833.12,6.4,34,0.64
72.8,1,11,3,4640.16,5529.68,5,34,0.64
72.8,2,9,2,6209.36,3949.76,4.88889,34,0.64
72.8,3,10,5,8316.56,4438.4,5,34,0.64
73.3,1,10,3,5119.12,5063.84,5.125,34,0.64
73.3,2,9,2,6562.48,4930.24,5,34,0.64
73.3,3,11,5,8073.6,4778.16,5.30769,34,0.64
73.8,1,10,4,5880.64,5967.92,4.55556,34,0.64
73.8,2,9,2,7400.88,2329.2,5,34,0.64
73.8,3,11,4,8252,3384.08,5.41667,34,0.64
74.3,1,11,3,5961.12,7454.72,5.625,34,0.64
74.3,2,8,2,8029.44,2774.24,5,34,0.64
74.3,3,11,4,8494.24,3496.56,5.38462,34,0.64
74.8,1,11,4,5900.8,4220.8,5.625,34,0.64
74.8,2,7,3,8786.32,6671.28,4.5,34,0.64
74.8,3,12,3,8165.92,5874.48,5.91667,34,0.64
75.3,1,11,4,6284.24,6835.68,5.625,34,0.64
75.3,2,7,3,8831.92,3540.56,4.6,34,0.64
