4,1036,2,0.0136946,0.0136946,0.751818,0.745718,0.00610054,35.0073,34.9829,11,11,0,1.05667,0.976157,0.080512,0,1,1,0
4,1036,3,0.00732897,0.00732897,0.680003,0.675598,0.00440568,34.72,34.7024,9,9,0,1.17806,1.23425,0.056192,0,1,1,0
4.1,1037,1,0.00296046,0.00296046,0.780769,0.780258,0.000510275,35.1231,35.121,10,10,0,0.785235,0.769307,0.015928,0,1,1,0
4.1,1037,2,0.00583576,0.00583576,0.75026,0.751818,0.00155836,35.001,35.0073,11,11,0,0.976157,0.938837,0.03732,0,1,1,0
4.1,1037,3,0.00196023,0.00196023,0.679429,0.680003,0.00057435,34.7177,34.72,9,9,0,1.23425,1.21279,0.021456,0,1,1,0
4.2,1038,1,0.00341567,0.00341567,0.782731,0.780769,0.00196272,35.1309,35.1231,10,10,0,0.769307,0.732579,0.036728,0,1,1,0
4.2,1038,2,0.0195354,0.0195354,0.745714,0.75026,0.00454527,34.9829,35.001,11,11,0,0.938837,1.05669,0.117856,0,1,1,0
4.2,1038,3,0.00471238,0.00471238,0.676293,0.679429,0.00313598,34.7052,34.7177,9,9,0,1.21279,1.18126,0.031536,0,1,1,0
4.3,1039,1,0.00272892,0.00272892,0.780693,0.782731,0.00203788,35.1228,35.1309,10,10,0,0.732579,0.763979,0.0314,0,1,1,0
4.3,1039,2,0.0150043,0.0150043,0.751374,0.745714,0.00565958,35.0055,34.9829,11,11,0,1.05669,0.966021,0.090672,0,1,1,0
4.3,1039,3,0.00622188,0.00622188,0.679917,0.676293,0.00362349,34.7197,34.7052,9,9,0,1.18126,1.23025,0.048992,0,1,1,0
4.4,1040,1,0.000465101,0.000465101,0.780744,0.780693,5.09024e-05,35.123,35.1228,10,10,0,0.763979,0.767587,0.003608,0,1,1,1
4.4,1040,2,0.00329284,0.00329284,0.750693,0.751374,0.000680745,35.0028,35.0055,11,11,0,0.966021,0.945733,0.020288,0,1,1,0
4.4,1040,3,0.00293622,0.00293622,0.679073,0.679917,0.000843942,34.7163,34.7197,9,9,0,1.23025,1.20069,0.02956,0,1,1,0
4.5,1041,1,0.00274506,0.00274506,0.782441,0.780744,0.00169671,35.1298,35.123,10,10,0,0.767587,0.736211,0.031376,0,1,1,0
4.5,1041,2,0.0181364,0.0181364,0.745814,0.750693,0.004879,34.9833,35.0028,11,11,0,0.945733,1.05593,0.110192,0,1,1,0
4.5,1041,3,8.71196e-05,8.71196e-05,0.678908,0.679073,0.000165045,34.7156,34.7163,9,9,0,1.20069,1.19738,0.003304,0,1,1,1
4.6,1042,1,0.00199638,0.00199638,0.780662,0.782441,0.00177872,35.1226,35.1298,10,10,0,0.736211,0.761779,0.025568,0,1,1,0
4.6,1042,2,0.0145274,0.0145274,0.751482,0.745814,0.00566739,35.0059,34.9833,11,11,0,1.05593,0.968477,0.087448,0,1,1,0
4.6,1042,3,0.00339792,0.00339792,0.680026,0.678908,0.00111884,34.7201,34.7156,9,9,0,1.19738,1.23514,0.03776,0,1,1,0
4.7,1043,1,0.0012104,0.0012104,0.781834,0.780662,0.00117218,35.1273,35.1226,10,10,0,0.761779,0.743547,0.018232,0,1,1,0
4.7,1043,2,0.00467479,0.00467479,0.75051,0.751482,0.000971317,35.002,35.0059,11,11,0,0.968477,0.940365,0.028112,0,1,1,0
4.7,1043,3,0.0030939,0.0030939,0.679212,0.680026,0.000814438,34.7168,34.7201,9,9,0,1.23514,1.20447,0.030672,0,1,1,0
4.8,1044,1,0.00128851,0.00128851,0.78276,0.781834,0.000925303,35.131,35.1273,10,10,0,0.743547,0.731203,0.012344,0,1,1,0
4.8,1044,2,0.0191987,0.0191987,0.745817,0.75051,0.00469375,34.9833,35.002,11,11,0,0.940365,1.05591,0.115544,0,1,1,0
4.8,1044,3,0.0037031,0.0037031,0.676265,0.679212,0.00294662,34.7051,34.7168,9,9,0,1.20447,1.18113,0.023344,0,1,1,0
4.9,1045,1,0.00187822,0.00187822,0.780728,0.78276,0.00203162,35.1229,35.131,10,10,0,0.731203,0.756059,0.024856,0,1,1,0
4.9,1045,2,0.0067623,0.0067623,0.749723,0.745817,0.00390685,34.9989,34.9833,11,11,0,1.05591,1.02603,0.02988,0,1,1,0
4.9,1045,3,0.00683846,0.00683846,0.682549,0.676265,0.00628376,34.7302,34.7051,9,9,0,1.18113,1.2529,0.071776,0,1,1,0
5,1046,1,0.00467788,0.00467788,0.780326,0.780728,0.000401914,35.1213,35.1229,10,10,0,0.756059,0.783755,0.027696,0,1,1,0
5,1046,2,0.0129071,0.0129071,0.749539,0.749723,0.000184596,34.9982,34.9989,11,11,0,1.02603,0.934749,0.09128,0,1,1,0
5,1046,3,0.000132807,0.000132807,0.681355,0.682549,0.0011943,34.7254,34.7302,9,9,0,1.2529,1.2468,0.006104,0,1,1,1
5.1,1047,1,0.00071392,0.00071392,0.779942,0.780326,0.000383914,35.1198,35.1213,10,10,0,0.783755,0.792115,0.00836,0,1,1,1
5.1,1047,2,0.00361162,0.00361162,0.750959,0.749539,0.00142002,35.0038,34.9982,11,11,0,0.934749,0.956557,0.021808,0,1,1,0
5.1,1047,3,0.0007625,0.0007625,0.68758,0.681355,0.00622475,34.7503,34.7254,9,9,0,1.2468,1.27676,0.02996,0,1,1,0
5.2,1048,1,0.000139419,0.000139419,0.780535,0.779942,0.000592828,35.1221,35.1198,10,10,0,0.792115,0.778115,0.014,0,1,1,0
5.2,1048,2,0.00117862,0.00117862,0.751361,0.750959,0.000401855,35.0054,35.0038,11,11,0,0.956557,0.965717,0.00916,0,1,1,1
5.2,1048,3,0.00499148,0.00499148,0.677552,0.68758,0.0100274,34.7102,34.7503,9,9,0,1.27676,1.18706,0.089696,0,1,1,0
5.3,1049,1,0.00573294,0.00573294,0.782776,0.780535,0.0022406,35.1311,35.1221,10,10,0,0.778115,0.730427,0.047688,0,1,1,0
5.3,1049,2,0.00820327,0.00820327,0.749673,0.751361,0.00168759,34.9987,35.0054,11,11,0,0.965717,1.02649,0.060768,0,1,1,0
